Wildfire_Probability,FormattedDate,Stn Id,Norm Precip (in),Norm precip30 (in),Norm precip60 (in),Norm precip90 (in),Norm Avg Air Temp (F),Norm Avg Rel Hum (%)
1,2017-07-04 00:00:00,228,0,0.021957914,0.023328691,0.14051456,0.721088435,0.287234043
1,2017-07-04 00:00:00,228,0,0.021957914,0.023328691,0.14051456,0.721088435,0.287234043
1,2017-07-04 00:00:00,204,0,0,0.009401114,0.010460843,0.737414966,0.255319149
1,2017-07-04 00:00:00,106,0,0.094236048,0.04735376,0.160588069,0.6,0.436170213
1,2017-07-04 00:00:00,192,0,0,0,0.031947979,0.578231293,0.287234043
1,2017-07-04 00:00:00,169,0,0,0,0.017246254,0.76462585,0.436170213
1,2017-07-05 00:00:00,12,0,0.054894785,0.026462396,0.110262935,0.691156463,0.553191489
1,2017-07-05 00:00:00,148,0,0.010064044,0.00591922,0.04184337,0.751020408,0.35106383
1,2017-07-05 00:00:00,147,0,0.010064044,0.060236769,0.051738762,0.616326531,0.723404255
1,2017-07-05 00:00:00,163,0,0.004574565,0.024721448,0.063613232,0.66122449,0.361702128
1,2017-07-06 00:00:00,105,0,0,0.003830084,0.014701725,0.831292517,0.223404255
1,2017-07-06 00:00:00,44,0,0,0.000696379,0.002827255,0.775510204,0.404255319
1,2017-07-06 00:00:00,224,0,0.045745654,0.054665738,0.139666384,0.765986395,0.265957447
1,2017-07-06 00:00:00,194,0,0,0.006267409,0.053435115,0.77414966,0.265957447
1,2017-07-07 00:00:00,191,0.010416667,0.029277219,0.019498607,0.046649703,0.775510204,0.212765957
1,2017-07-07 00:00:00,227,0,0.010978957,0.052924791,0.127226463,0.806802721,0.234042553
1,2017-07-07 00:00:00,190,0,0,0.001740947,0.013005372,0.998639456,0
1,2017-07-07 00:00:00,77,0,0,0,0.000282725,0.741496599,0.29787234
1,2017-07-07 00:00:00,238,0,0,0,0,0.926530612,0.255319149
1,2017-07-07 00:00:00,238,0,0,0,0,0.926530612,0.255319149
1,2017-07-07 00:00:00,52,0,0,0.000696379,0.036754312,0.734693878,0
1,2017-07-08 00:00:00,244,0,0.054894785,0.024721448,0.049759683,0.872108844,0.436170213
1,2017-07-08 00:00:00,250,0,0.022872827,0.011142061,0.023466214,0.782312925,0.489361702
1,2017-07-08 00:00:00,142,0,0,0,0.021769861,0.888435374,0.20212766
1,2017-07-08 00:00:00,199,0.052083333,0.028362306,0.010793872,0.010178117,0.534693878,0.563829787
1,2017-07-08 00:00:00,147,0,0.010064044,0.005222841,0.051738762,0.67755102,0.64893617
1,2017-07-08 00:00:00,52,0,0,0.000696379,0.031382528,0,0
1,2017-07-08 00:00:00,211,0,0.001829826,0.001740947,0.002261804,0.731972789,0
1,2017-07-08 00:00:00,211,0,0.001829826,0.001740947,0.002261804,0.731972789,0
1,2017-07-08 00:00:00,139,0,0.010064044,0.004526462,0.018377156,0.853061224,0.138297872
1,2017-07-09 00:00:00,205,0,0,0,0.007068137,0.882993197,0.106382979
1,2017-07-09 00:00:00,192,0,0,0,0.028272547,0.628571429,0.489361702
1,2017-07-10 00:00:00,12,0,0,0.026462396,0.069833192,0.719727891,0.595744681
1,2017-07-10 00:00:00,188,0,0,0.000348189,0.010460843,0.812244898,0.35106383
1,2017-07-10 00:00:00,211,0,0,0.001740947,0.001413627,0.583673469,0.574468085
1,2017-07-11 00:00:00,250,0,0.014638609,0.011142061,0.022335312,0.695238095,0.627659574
1,2017-07-11 00:00:00,80,0,0,0.000348189,0.017528979,0.812244898,0.265957447
1,2017-07-11 00:00:00,239,0,0,0,0.003675431,0.73877551,0.361702128
1,2017-07-12 00:00:00,113,0,0.001829826,0.001740947,0.009329941,0.542857143,0.595744681
1,2017-07-12 00:00:00,44,0,0,0,0.001696353,0.731972789,0.542553191
1,2017-07-12 00:00:00,211,0,0,0.001740947,0.001413627,0.540136054,0.638297872
1,2017-07-12 00:00:00,224,0,0,0.026810585,0.104608425,0.753741497,0.29787234
1,2017-07-12 00:00:00,156,0,0,0,0.001130902,0,0
1,2017-07-13 00:00:00,13,0,0,0.029247911,0.067571388,0.736054422,0.255319149
1,2017-07-13 00:00:00,192,0,0,0,0.025162567,0.565986395,0.436170213
1,2017-07-13 00:00:00,153,0,0,0.000348189,0.029686175,0.632653061,0.861702128
1,2017-07-14 00:00:00,251,0,0.116193962,0.065807799,0.072660447,0.775510204,0.361702128
1,2017-07-15 00:00:00,211,0,0,0.000696379,0.001413627,0.650340136,0.468085106
1,2017-07-16 00:00:00,57,0,0.005489478,0.015668524,0.022900763,0.692517007,0.20212766
1,2017-07-16 00:00:00,222,0,0,0.018802228,0.01809443,0.814965986,0.329787234
1,2017-07-16 00:00:00,169,0,0,0,0.009329941,0.836734694,0.393617021
1,2017-07-17 00:00:00,250,0,0,0.011142061,0.01187447,0.767346939,0.436170213
1,2017-07-17 00:00:00,13,0,0,0.016364903,0.04184337,0.775510204,0.14893617
1,2017-07-17 00:00:00,142,0,0,0,0.016680803,0.874829932,0.20212766
1,2017-07-17 00:00:00,251,0,0.114364135,0.063718663,0.074074074,0.76462585,0.478723404
1,2017-07-17 00:00:00,163,0,0.004574565,0.01183844,0.036188861,0.691156463,0.361702128
1,2017-07-17 00:00:00,163,0,0.004574565,0.01183844,0.036188861,0.691156463,0.361702128
1,2017-07-17 00:00:00,163,0,0.004574565,0.01183844,0.036188861,0.691156463,0.361702128
1,2017-07-17 00:00:00,211,0,0,0.000696379,0.001413627,0.681632653,0.329787234
1,2017-07-18 00:00:00,142,0,0,0,0.00310998,0.820408163,0.159574468
1,2017-07-18 00:00:00,57,0,0.005489478,0.015668524,0.022335312,0.621768707,0.20212766
1,2017-07-18 00:00:00,240,0,0,0,0.000848176,0.733333333,0.404255319
1,2017-07-18 00:00:00,131,0,0,0.016364903,0.016398077,0.711564626,0.287234043
1,2017-07-18 00:00:00,194,0,0,0.006267409,0.00621996,0.726530612,0
1,2017-07-19 00:00:00,12,0,0,0.026462396,0.022900763,0.650340136,0.542553191
1,2017-07-19 00:00:00,105,0.020833333,0.002744739,0.004874652,0.004806333,0.744217687,0.255319149
1,2017-07-19 00:00:00,148,0,0,0.00591922,0.004806333,0.68707483,0.361702128
1,2017-07-20 00:00:00,106,0,0.079597438,0.061629526,0.054848742,0.612244898,0.531914894
1,2017-07-20 00:00:00,240,0,0,0,0.000848176,0.719727891,0.436170213
1,2017-07-21 00:00:00,222,0,0,0.018802228,0.015549901,0.73877551,0.468085106
1,2017-07-22 00:00:00,207,0,0,0,0,0.945578231,0.212765957
1,2017-07-22 00:00:00,207,0,0,0,0,0.945578231,0.212765957
1,2017-07-22 00:00:00,206,0,0,0.008356546,0.006785411,0.710204082,0.446808511
1,2017-07-23 00:00:00,227,0,0.001829826,0.017409471,0.047215154,0.772789116,0.244680851
1,2017-07-23 00:00:00,142,0,0,0,0.00310998,0.844897959,0.223404255
1,2017-07-23 00:00:00,169,0,0,0,0,0.834013605,0.319148936
1,2017-07-24 00:00:00,106,0,0.065873742,0.058844011,0.053435115,0.601360544,0.563829787
1,2017-07-24 00:00:00,52,0,0,0,0.009895392,0.552380952,0.787234043
1,2017-07-24 00:00:00,86,0,0,0.001392758,0.005089059,0.82585034,0.234042553
1,2017-07-25 00:00:00,236,0.020833333,0.003659652,0.082869081,0.076053152,0.593197279,0.510638298
1,2017-07-25 00:00:00,222,0,0,0.018802228,0.015549901,0.711564626,0.468085106
1,2017-07-26 00:00:00,142,0,0,0,0.00310998,0.797278912,0.265957447
1,2017-07-26 00:00:00,99,0,0,0.002785515,0.005371784,0.593197279,0.819148936
1,2017-07-26 00:00:00,211,0,0,0.000696379,0.001413627,0.559183673,0.670212766
1,2017-07-26 00:00:00,236,0,0.003659652,0.082869081,0.074639525,0.579591837,0.468085106
1,2017-07-27 00:00:00,139,0,0,0.004526462,0.003675431,0.742857143,0.29787234
1,2017-07-28 00:00:00,211,0,0,0.000696379,0.001413627,0.531972789,0.712765957
1,2017-07-28 00:00:00,225,0,0,0.016713092,0.024031665,0.636734694,0.457446809
1,2017-07-28 00:00:00,225,0,0,0.016713092,0.024031665,0.636734694,0.457446809
1,2017-07-29 00:00:00,171,0,0,0,0,0,0
1,2017-07-29 00:00:00,125,0,0,0,0.000848176,0.880272109,0.234042553
1,2017-07-29 00:00:00,159,0,0,0,0.013570823,0.678911565,0.638297872
1,2017-07-29 00:00:00,238,0,0,0,0,0.77414966,0.5
1,2017-07-30 00:00:00,125,0,0,0,0.000848176,0.862585034,0.244680851
1,2017-07-30 00:00:00,238,0,0,0,0,0.757823129,0.542553191
1,2017-07-30 00:00:00,165,0,0,0,0.013288097,0.523809524,0.787234043
1,2017-07-30 00:00:00,84,0,0,0.033774373,0.027989822,0.795918367,0.340425532
1,2017-07-31 00:00:00,188,0,0,0,0.000565451,0.778231293,0.361702128
1,2017-07-31 00:00:00,126,0,0,0.011490251,0.02374894,0.563265306,0.627659574
1,2017-07-31 00:00:00,153,0,0.018298262,0.006963788,0.035340684,0.669387755,0.734042553
1,2017-07-31 00:00:00,152,0,0,0,0.004806333,0.56462585,0
1,2017-08-01 00:00:00,218,0,0,0,0,0.953741497,0.35106383
1,2017-08-01 00:00:00,240,0.072916667,0.006404392,0.002437326,0.002827255,0.797278912,0.510638298
1,2017-08-01 00:00:00,251,0.65625,0.276303751,0.133704735,0.132880973,0.783673469,0
1,2017-08-02 00:00:00,191,0.020833333,0.040256176,0.028551532,0.027424371,0.768707483,0.29787234
1,2017-08-02 00:00:00,44,0,0.027447392,0.010445682,0.010178117,0.779591837,0
1,2017-08-02 00:00:00,202,0.020833333,0.060384263,0.044220056,0.073225898,0.578231293,0.765957447
1,2017-08-02 00:00:00,224,0,0,0.017409471,0.044387899,0.926530612,0
1,2017-08-02 00:00:00,236,0.239583333,0.02378774,0.086002786,0.081142211,0.685714286,0.329787234
1,2017-08-03 00:00:00,113,0,0,0.000696379,0.003392706,0.676190476,0.542553191
1,2017-08-03 00:00:00,113,0,0,0.000696379,0.003392706,0.676190476,0.542553191
1,2017-08-03 00:00:00,52,0,0.003659652,0.001392758,0.011026293,0.67755102,0
1,2017-08-03 00:00:00,222,0,0,0.009052925,0.015549901,0.821768707,0.446808511
1,2017-08-03 00:00:00,222,0,0,0.009052925,0.015549901,0.821768707,0.446808511
1,2017-08-04 00:00:00,90,0,0.057639524,0.052228412,0.048346056,0.663945578,0.35106383
1,2017-08-05 00:00:00,225,0,0.004574565,0.018454039,0.016398077,0.623129252,0.446808511
1,2017-08-06 00:00:00,125,0,0,0,0,0.853061224,0.319148936
1,2017-08-06 00:00:00,219,0,0.083257091,0.05362117,0.046084252,0.691156463,0.574468085
1,2017-08-06 00:00:00,44,0,0.027447392,0.010445682,0.008481764,0.688435374,0.670212766
1,2017-08-07 00:00:00,125,0,0,0,0,0.823129252,0.29787234
1,2017-08-07 00:00:00,200,0,0,0,0,0.963265306,0.244680851
1,2017-08-07 00:00:00,251,0,0.271729186,0.142061281,0.139383658,0.74829932,0.553191489
1,2017-08-07 00:00:00,224,0,0,0.017409471,0.044387899,0.768707483,0.361702128
1,2017-08-08 00:00:00,225,0,0.01189387,0.005222841,0.018659881,0.614965986,0.553191489
1,2017-08-10 00:00:00,225,0.041666667,0.015553522,0.00591922,0.019790783,0.610884354,0.542553191
1,2017-08-10 00:00:00,222,0,0,0.000348189,0.015549901,0.697959184,0.670212766
1,2017-08-11 00:00:00,116,0,0.000914913,0.000696379,0.00310998,0.47755102,1
1,2017-08-11 00:00:00,224,0,0,0,0.021769861,0.760544218,0.404255319
1,2017-08-11 00:00:00,103,0,0.052150046,0.04178273,0.051738762,0.567346939,0.691489362
1,2017-08-13 00:00:00,157,0,0.000914913,0.001044568,0.003392706,0.51292517,0.776595745
1,2017-08-13 00:00:00,212,0,0,0,0.007350862,0.604081633,0.489361702
1,2017-08-13 00:00:00,206,0,0,0,0.006785411,0.676190476,0.393617021
1,2017-08-13 00:00:00,84,0,0,0,0.027989822,0.793197279,0.361702128
1,2017-08-14 00:00:00,240,0,0.006404392,0.002437326,0.001979078,0.669387755,0.531914894
1,2017-08-14 00:00:00,153,0,0.018298262,0.006963788,0.005937235,0.608163265,0.723404255
1,2017-08-14 00:00:00,194,0,0,0,0.005089059,0.63537415,0.574468085
1,2017-08-15 00:00:00,44,0,0.027447392,0.010445682,0.008481764,0.593197279,0.734042553
1,2017-08-17 00:00:00,187,0,0,0,0.348600509,0.565986395,0.659574468
1,2017-08-19 00:00:00,192,0,0,0,0,0.537414966,0.553191489
1,2017-08-20 00:00:00,238,0,0.000914913,0.000348189,0.000282725,0.699319728,0.606382979
1,2017-08-20 00:00:00,131,0,0,0,0.013288097,0.65170068,0.563829787
1,2017-08-21 00:00:00,125,0,0,0,0,0.765986395,0.393617021
1,2017-08-22 00:00:00,106,0,0.064043916,0.049442897,0.067571388,0.502040816,0.712765957
1,2017-08-23 00:00:00,237,0,0.028362306,0.013579387,0.011309019,0.593197279,0.776595745
1,2017-08-24 00:00:00,240,0,0.006404392,0.002437326,0.001979078,0.676190476,0.638297872
1,2017-08-26 00:00:00,125,0,0,0,0,0.86122449,0.319148936
1,2017-08-26 00:00:00,179,0,0.005489478,0.00591922,0.004806333,0.767346939,0.382978723
1,2017-08-26 00:00:00,240,0,0.006404392,0.002437326,0.001979078,0.787755102,0.382978723
1,2017-08-26 00:00:00,126,0,0,0,0.013288097,0.620408163,0.521276596
1,2017-08-27 00:00:00,113,0,0,0,0.001413627,0.639455782,0.521276596
1,2017-08-27 00:00:00,229,0.020833333,0.054894785,0.044568245,0.0599378,0.497959184,0.840425532
1,2017-08-27 00:00:00,224,0,0,0,0.018942607,0.765986395,0.244680851
1,2017-08-27 00:00:00,224,0,0,0,0.018942607,0.765986395,0.244680851
1,2017-08-28 00:00:00,205,0,0,0,0,0.915646259,0.117021277
1,2017-08-28 00:00:00,125,0,0,0,0,0.903401361,0.255319149
1,2017-08-28 00:00:00,44,0,0.024702653,0.010445682,0.008481764,0.83537415,0.372340426
1,2017-08-28 00:00:00,224,0,0,0,0.018942607,0.776870748,0.234042553
1,2017-08-29 00:00:00,12,0,0,0,0.021487136,0.752380952,0.521276596
1,2017-08-29 00:00:00,12,0,0,0,0.021487136,0.752380952,0.521276596
1,2017-08-29 00:00:00,13,0,0,0,0.013288097,0.831292517,0.170212766
1,2017-08-29 00:00:00,90,0.0625,0.016468435,0.028203343,0.04749788,0.591836735,0.372340426
1,2017-08-29 00:00:00,113,0,0,0,0.001413627,0.570068027,0.691489362
1,2017-08-29 00:00:00,222,0,0,0,0.01498445,0.783673469,0.382978723
1,2017-08-30 00:00:00,90,0,0.016468435,0.028203343,0.04749788,0.579591837,0.35106383
1,2017-08-30 00:00:00,239,0,0.001829826,0.000696379,0.000565451,0.885714286,0.170212766
1,2017-08-30 00:00:00,240,0,0.006404392,0.002437326,0.001979078,0.838095238,0.223404255
1,2017-08-30 00:00:00,240,0,0.006404392,0.002437326,0.001979078,0.838095238,0.223404255
1,2017-08-30 00:00:00,225,0,0.017383349,0.006615599,0.018942607,0.518367347,0.5
1,2017-08-30 00:00:00,84,0,0,0,0.020921685,0.763265306,0.361702128
1,2017-08-31 00:00:00,204,0.135416667,0.012808783,0.005571031,0.004523608,0.891156463,0
1,2017-08-31 00:00:00,207,0,0,0,0,1,0.159574468
1,2017-08-31 00:00:00,163,0,0.006404392,0.003830084,0.005089059,0.727891156,0.29787234
1,2017-09-01 00:00:00,216,0,0.005489478,0.004526462,0.003675431,0.870748299,0.340425532
1,2017-09-01 00:00:00,188,0,0,0,0,0.778231293,0.446808511
1,2017-09-01 00:00:00,200,0,0,0,0,0.956462585,0.35106383
1,2017-09-01 00:00:00,147,0,0.003659652,0.002089136,0.004806333,0.76462585,0.5
1,2017-09-02 00:00:00,224,0,0,0,0.014136274,0.804081633,0.244680851
1,2017-09-03 00:00:00,171,0,0,0,0,0,0
1,2017-09-03 00:00:00,227,0,0.04757548,0.023328691,0.022335312,0.819047619,0.212765957
1,2017-09-03 00:00:00,250,0,0.001829826,0.000696379,0.007633588,0.771428571,0.563829787
1,2017-09-03 00:00:00,237,0,0.008234218,0.016016713,0.013570823,0.76462585,0.489361702
1,2017-09-03 00:00:00,147,0.010416667,0.004574565,0.002437326,0.005089059,0.746938776,0.627659574
1,2017-09-03 00:00:00,147,0.010416667,0.004574565,0.002437326,0.005089059,0.746938776,0.627659574
1,2017-09-03 00:00:00,163,0,0.007319305,0.004178273,0.004806333,0.798639456,0.382978723
1,2017-09-05 00:00:00,77,0,0,0,0,0.68707483,0.659574468
1,2017-09-05 00:00:00,126,0,0,0,0.005089059,0.682993197,0
1,2017-09-07 00:00:00,103,0.020833333,0.001829826,0.022632312,0.034492508,0.552380952,0.861702128
1,2017-09-10 00:00:00,244,0,0.000914913,0.000348189,0.000282725,0.840816327,0
1,2017-09-11 00:00:00,251,0,0.196706313,0.176183844,0.178965225,0,0
1,2017-09-11 00:00:00,225,0,0.020128088,0.013579387,0.011026293,0.583673469,0.553191489
1,2017-09-11 00:00:00,169,0,0,0,0,0.785034014,0.468085106
1,2017-09-12 00:00:00,178,0.052083333,0.213174748,0.225278552,0.346338705,0.595918367,0.712765957
1,2017-09-12 00:00:00,106,0,0.002744739,0.027158774,0.05371784,0.536054422,0.861702128
1,2017-09-12 00:00:00,148,0,0.010978957,0.004178273,0.003392706,0.723809524,0
1,2017-09-12 00:00:00,237,0,0.008234218,0.014275766,0.013570823,0.643537415,0.574468085
1,2017-09-12 00:00:00,238,0,0,0.000348189,0.000282725,0.808163265,0.510638298
1,2017-09-12 00:00:00,222,0,0.021957914,0.008356546,0.006785411,0.760544218,0.531914894
1,2017-09-17 00:00:00,113,0,0,0,0,0.503401361,0.659574468
1,2017-09-18 00:00:00,15,0,0,0,0,0.646258503,0.393617021
1,2017-09-19 00:00:00,191,0.010416667,0.039341263,0.030988858,0.033927057,0.523809524,0.563829787
1,2017-09-19 00:00:00,195,0,0,0,0,0.518367347,0.468085106
1,2017-09-19 00:00:00,224,0,0.04757548,0.01810585,0.014701725,0.497959184,0.436170213
1,2017-09-19 00:00:00,194,0,0,0,0,0.529251701,0.510638298
1,2017-09-20 00:00:00,240,0,0.017383349,0.009052925,0.007350862,0.565986395,0.659574468
1,2017-09-20 00:00:00,225,0,0.022872827,0.015320334,0.012439921,0.368707483,0.659574468
1,2017-09-20 00:00:00,144,0.020833333,0.087831656,0.068593315,0.092733955,0.439455782,0.776595745
1,2017-09-23 00:00:00,125,0,0.027447392,0.010445682,0.008481764,0.531972789,0.414893617
1,2017-09-23 00:00:00,194,0,0,0,0,0.493877551,0.404255319
1,2017-09-25 00:00:00,12,0,0.005489478,0.002089136,0.001696353,0.552380952,0.446808511
1,2017-09-25 00:00:00,75,0,0,0,0,0.604081633,0.308510638
1,2017-09-26 00:00:00,7,0.03125,0.049405306,0.026810585,0.029120724,0.6,0.276595745
1,2017-09-26 00:00:00,148,0,0.016468435,0.006267409,0.005089059,0.545578231,0.414893617
1,2017-09-26 00:00:00,113,0,0,0,0,0.571428571,0.361702128
1,2017-09-26 00:00:00,43,0,0.001829826,0.019846797,0.016115352,0.432653061,0.489361702
1,2017-09-27 00:00:00,224,0,0.04757548,0.01810585,0.014701725,0.620408163,0.244680851
1,2017-09-28 00:00:00,163,0,0.007319305,0.005222841,0.005371784,0.557823129,0.35106383
1,2017-09-29 00:00:00,80,0,0.021043001,0.008008357,0.006502686,0.65170068,0.29787234
1,2017-09-29 00:00:00,113,0,0,0,0,0.531972789,0.478723404
1,2017-09-29 00:00:00,238,0,0,0.000348189,0.000282725,0.785034014,0.20212766
1,2017-10-02 00:00:00,5,0,0.021957914,0.008356546,0.006785411,0.469387755,0.436170213
1,2017-10-03 00:00:00,222,0,0.021957914,0.008356546,0.006785411,0.568707483,0.234042553
1,2017-10-03 00:00:00,84,0,0.013723696,0.005222841,0.004240882,0.563265306,0.234042553
1,2017-10-06 00:00:00,233,0,0.084172004,0.042479109,0.054000565,0.568707483,0.095744681
1,2017-10-07 00:00:00,113,0,0,0,0,0.530612245,0.319148936
1,2017-10-08 00:00:00,227,0,0.000914913,0.01810585,0.019225332,0.504761905,0.265957447
1,2017-10-08 00:00:00,12,0,0,0.002089136,0.001696353,0.565986395,0.234042553
1,2017-10-08 00:00:00,244,0,0,0.000348189,0.000282725,0.606802721,0.29787234
1,2017-10-08 00:00:00,90,0,0.014638609,0.009749304,0.028555273,0.194557823,0.478723404
1,2017-10-08 00:00:00,77,0,0.000914913,0.000348189,0.000282725,0.56462585,0.234042553
1,2017-10-08 00:00:00,77,0,0.000914913,0.000348189,0.000282725,0.56462585,0.234042553
1,2017-10-08 00:00:00,77,0,0.000914913,0.000348189,0.000282725,0.56462585,0.234042553
1,2017-10-08 00:00:00,44,0,0.005489478,0.006267409,0.013570823,0.589115646,0.457446809
1,2017-10-08 00:00:00,218,0,0,0,0,0.676190476,0.29787234
1,2017-10-08 00:00:00,139,0,0,0,0,0.589115646,0.138297872
1,2017-10-08 00:00:00,103,0,0.005489478,0.002785515,0.019508058,0.60952381,0.212765957
1,2017-10-08 00:00:00,103,0,0.005489478,0.002785515,0.019508058,0.60952381,0.212765957
1,2017-10-08 00:00:00,158,0,0.054894785,0.044568245,0.057393271,0.568707483,0.265957447
1,2017-10-08 00:00:00,84,0,0,0.005222841,0.004240882,0.6,0.244680851
1,2017-10-09 00:00:00,12,0,0,0.002089136,0.001696353,0.527891156,0.276595745
1,2017-10-09 00:00:00,13,0,0.006404392,0.002437326,0.001979078,0.545578231,0.127659574
1,2017-10-09 00:00:00,228,0,0.001829826,0.000696379,0.000565451,0.546938776,0.127659574
1,2017-10-09 00:00:00,106,0,0.010978957,0.005222841,0.029686175,0.263945578,0
1,2017-10-09 00:00:00,106,0,0.010978957,0.005222841,0.029686175,0.263945578,0
1,2017-10-09 00:00:00,75,0,0,0,0,0.608163265,0.478723404
1,2017-10-09 00:00:00,192,0,0,0,0,0.311564626,0.244680851
1,2017-10-09 00:00:00,231,0,0,0,0,0.442176871,0.819148936
1,2017-10-09 00:00:00,194,0,0,0,0,0.495238095,0.329787234
1,2017-10-09 00:00:00,84,0,0,0.005222841,0.004240882,0,0
1,2017-10-09 00:00:00,84,0,0,0.005222841,0.004240882,0,0
1,2017-10-10 00:00:00,244,0,0,0.000348189,0.000282725,0.546938776,0.446808511
1,2017-10-10 00:00:00,113,0,0,0,0,0.488435374,0.5
1,2017-10-10 00:00:00,165,0,0,0,0,0,0
1,2017-10-11 00:00:00,92,0,0.000914913,0.000348189,0.000282725,0.448979592,0.372340426
1,2017-10-12 00:00:00,163,0,0.002744739,0.005222841,0.004240882,0.46122449,0.29787234
1,2017-10-13 00:00:00,103,0,0.005489478,0.002785515,0.016680803,0.434013605,0.468085106
1,2017-10-13 00:00:00,222,0,0,0.008356546,0.006785411,0.502040816,0.319148936
1,2017-10-14 00:00:00,44,0,0,0.006267409,0.013570823,0.650340136,0.255319149
1,2017-10-14 00:00:00,238,0,0.000914913,0.000348189,0.000565451,0.703401361,0.234042553
1,2017-10-14 00:00:00,158,0,0.043000915,0.041086351,0.055414193,0.453061224,0.361702128
1,2017-10-15 00:00:00,227,0,0.000914913,0.015668524,0.019225332,0.491156463,0.212765957
1,2017-10-15 00:00:00,142,0,0.019213175,0.009052925,0.008481764,0.515646259,0.276595745
1,2017-10-15 00:00:00,125,0,0.006404392,0.010445682,0.008481764,0.529251701,0.340425532
1,2017-10-16 00:00:00,84,0,0,0.005222841,0.004240882,0.583673469,0.244680851
1,2017-10-17 00:00:00,159,0,0.013723696,0.005222841,0.004240882,0.717006803,0.170212766
1,2017-10-17 00:00:00,148,0,0.005489478,0.006267409,0.005089059,0.465306122,0.468085106
1,2017-10-17 00:00:00,224,0,0,0.01810585,0.014701725,0.45170068,0.29787234
1,2017-10-18 00:00:00,12,0,0,0.002089136,0.001696353,0.447619048,0.5
1,2017-10-20 00:00:00,195,0.354166667,0.046660567,0.01775766,0.014418999,0.379591837,0.787234043
1,2017-10-21 00:00:00,240,0,0,0.006615599,0.007350862,0.541496599,0.372340426
1,2017-10-23 00:00:00,238,0,0.000914913,0.000348189,0.000565451,0.844897959,0
1,2017-10-24 00:00:00,44,0,0,0.006267409,0.012722646,0.8,0
1,2017-10-24 00:00:00,239,0,0.000914913,0.002089136,0.001696353,0.734693878,0.106382979
1,2017-10-26 00:00:00,125,0,0,0.010445682,0.008481764,0.62585034,0.372340426
1,2017-10-26 00:00:00,125,0,0,0.010445682,0.008481764,0.62585034,0.372340426
1,2017-10-26 00:00:00,238,0,0.000914913,0.000348189,0.000565451,0,0
1,2017-10-31 00:00:00,148,0,0.017383349,0.01218663,0.010460843,0,0
1,2017-11-02 00:00:00,158,0,0.057639524,0.043871866,0.055414193,0.386394558,0.765957447
1,2017-11-13 00:00:00,84,0.09375,0.285452882,0.108635097,0.09245123,0.444897959,0.819148936
1,2017-11-14 00:00:00,109,0,0.091491308,0.034818942,0.029403449,0.363265306,0.819148936
1,2017-11-25 00:00:00,252,0,0.004574565,0.004526462,0.004240882,0.510204082,0.595744681
1,2017-11-29 00:00:00,238,0,0.006404392,0.002785515,0.002261804,0.605442177,0.20212766
1,2017-12-04 00:00:00,57,0,0.286367795,0.127089136,0.109414758,0,0.680851064
1,2017-12-04 00:00:00,230,0,0,0,0,0.428571429,0.64893617
1,2017-12-04 00:00:00,198,0,0,0.001044568,0.000848176,0.47755102,0.212765957
1,2017-12-05 00:00:00,204,0,0.000914913,0.000696379,0.000848176,0.401360544,0.063829787
1,2017-12-05 00:00:00,216,0,0.048490393,0.02367688,0.020356234,0.476190476,0.053191489
1,2017-12-05 00:00:00,225,0,0.101555352,0.052576602,0.050042409,0.032653061,0.904255319
1,2017-12-05 00:00:00,222,0,0.185727356,0.08356546,0.0743568,0.336054422,0.361702128
1,2017-12-06 00:00:00,99,0,0.000914913,0.011142061,0.009047215,0.565986395,0.095744681
1,2017-12-07 00:00:00,90,0,0.110704483,0.088091922,0.076053152,0.034013605,0.606382979
1,2017-12-07 00:00:00,225,0,0.100640439,0.052576602,0.04495335,0.017687075,0.872340426
1,2017-12-13 00:00:00,86,0,0.05032022,0.020194986,0.02374894,0.250340136,0.70212766
1,2017-12-14 00:00:00,12,0,0.182067704,0.152506964,0.123833757,0.25170068,0.819148936
1,2017-12-16 00:00:00,163,0,0.004574565,0.004874652,0.004806333,0.308843537,0.468085106
1,2017-12-21 00:00:00,225,0,0.032021958,0.045612813,0.04495335,0.034013605,0.85106383
1,2017-12-28 00:00:00,173,0,0.010064044,0.006267409,0.005089059,0.46122449,0.70212766
1,2018-01-09 00:00:00,113,1,0.191216834,0.074512535,0.068985016,0.398639456,0.904255319
1,2018-01-09 00:00:00,230,0,0,0,0,0.42585034,0.808510638
1,2018-02-07 00:00:00,183,0,0.053064959,0.021239554,0.018659881,0.311564626,0.436170213
1,2018-02-18 00:00:00,205,0,0.010978957,0.050139276,0.040712468,0.378231293,0.35106383
1,2018-02-18 00:00:00,35,0,0,0.006267409,0.005089059,0.269387755,0.159574468
1,2018-03-27 00:00:00,44,0,0.176578225,0.067896936,0.102063896,0.495238095,0.212765957
1,2018-04-09 00:00:00,200,0,0.002744739,0.001044568,0.015267176,0.74829932,0.14893617
1,2018-04-12 00:00:00,238,0,0.072278134,0.061977716,0.050325134,0.476190476,0.382978723
1,2018-04-15 00:00:00,224,0.25,0.571820677,0.356545961,0.36415041,0.345578231,0.734042553
1,2018-04-19 00:00:00,224,0,0.559926807,0.35724234,0.337856941,0.383673469,0.553191489
1,2018-04-26 00:00:00,12,0,0.286367795,0.233983287,0.19112242,0.546938776,0.553191489
1,2018-04-28 00:00:00,147,0,0.008234218,0.066504178,0.063330506,0.440816327,0.70212766
